facture_id,mission_id,client_id,agence_id,date_facture,date_echeance,dso_effectif_jours,montant_ht,montant_tva,statut_paiement
FAC-2026-2974,MISS-11633,CLI-175,AG-17,2025-09-13,2025-10-28,60,23691.14,4738.23,Payée
FAC-2026-2975,MISS-13426,CLI-169,AG-13,2026-07-02,2026-08-16,30,26104.78,5220.96,Payée
FAC-2026-2976,MISS-11263,CLI-125,AG-18,2024-07-08,2024-08-22,30,23236.06,4647.21,Payée
FAC-2026-2977,MISS-13297,CLI-168,AG-18,2025-09-23,2025-11-07,90,10441.5,2088.3,Payée
FAC-2026-2978,MISS-10531,CLI-165,AG-03,2026-07-25,2026-09-08,45,8703.9,1740.78,Payée
FAC-2026-2979,MISS-12727,CLI-108,AG-06,2024-05-26,2024-07-10,90,74172.34,14834.47,Payée
FAC-2026-2980,MISS-11961,CLI-151,AG-18,2025-03-25,2025-05-09,45,4159.84,831.97,Payée
FAC-2026-2981,MISS-11493,CLI-143,AG-17,2026-04-04,2026-05-19,30,8677.63,1735.53,Payée
FAC-2026-2982,MISS-11215,CLI-109,AG-22,2026-01-28,2026-03-14,30,5396.36,1079.27,Payée
FAC-2026-2983,MISS-12594,CLI-146,AG-03,2024-06-02,2024-07-17,90,3357.05,671.41,Payée
FAC-2026-2984,MISS-10139,CLI-160,AG-12,2025-01-01,2025-02-15,30,18230.7,3646.14,Payée
FAC-2026-2985,MISS-12323,CLI-105,AG-02,2024-07-10,2024-08-24,30,28278.64,5655.73,Payée
FAC-2026-2986,MISS-12965,CLI-104,AG-09,2025-03-05,2025-04-19,45,4752.16,950.43,Payée
FAC-2026-2987,MISS-12259,CLI-137,AG-18,2025-05-29,2025-07-13,30,30713.08,6142.62,Payée
FAC-2026-2988,MISS-10883,CLI-132,AG-16,2026-09-01,2026-10-16,30,40857.64,8171.53,Payée
FAC-2026-2989,MISS-13490,CLI-179,AG-03,2025-02-12,2025-03-29,30,41683.8,8336.76,Payée
FAC-2026-2990,MISS-12839,CLI-137,AG-22,2026-05-25,2026-07-09,45,17905.78,3581.16,Payée
FAC-2026-2991,MISS-11065,CLI-177,AG-22,2025-06-04,2025-07-19,30,17504.52,3500.9,Payée
FAC-2026-2992,MISS-12205,CLI-160,AG-21,2024-06-29,2024-08-13,90,9649.5,1929.9,En cours
FAC-2026-2993,MISS-11747,CLI-126,AG-11,2024-11-21,2025-01-05,30,1018.99,203.8,Payée
FAC-2026-2994,MISS-11385,CLI-111,AG-12,2025-04-08,2025-05-23,45,4548.4,909.68,En retard (Litige)
FAC-2026-2995,MISS-10505,CLI-128,AG-15,2026-05-30,2026-07-14,30,59246.6,11849.32,Payée
FAC-2026-2996,MISS-12390,CLI-127,AG-12,2024-11-03,2024-12-18,45,30805.16,6161.03,Payée
FAC-2026-2997,MISS-10562,CLI-105,AG-02,2024-07-27,2024-09-10,60,8270.53,1654.11,En cours
FAC-2026-2998,MISS-12108,CLI-117,AG-02,2026-08-01,2026-09-15,45,1168.5,233.7,Payée
FAC-2026-2999,MISS-11829,CLI-178,AG-07,2026-05-23,2026-07-07,45,13213.98,2642.8,En cours
FAC-2026-3000,MISS-12288,CLI-167,AG-14,2025-09-06,2025-10-21,30,79448.28,15889.66,Payée
FAC-2026-3001,MISS-10592,CLI-101,AG-19,2024-03-03,2024-04-17,30,20855.63,4171.13,Payée
FAC-2026-3002,MISS-12544,CLI-159,AG-16,2026-08-05,2026-09-19,45,4517.04,903.41,Payée
FAC-2026-3003,MISS-13208,CLI-175,AG-02,2025-12-26,2026-02-09,45,3149.9,629.98,Payée
FAC-2026-3004,MISS-12675,CLI-134,AG-21,2026-06-15,2026-07-30,30,2434.72,486.94,Payée
FAC-2026-3005,MISS-12198,CLI-115,AG-19,2025-09-12,2025-10-27,60,2175.18,435.04,Payée
FAC-2026-3006,MISS-12059,CLI-127,AG-07,2026-03-04,2026-04-18,90,4553.8,910.76,Payée
FAC-2026-3007,MISS-13364,CLI-123,AG-19,2026-07-24,2026-09-07,45,5000.06,1000.01,En cours
FAC-2026-3008,MISS-10780,CLI-152,AG-11,2024-10-13,2024-11-27,45,2107.91,421.58,Payée
FAC-2026-3009,MISS-12601,CLI-143,AG-10,2025-06-04,2025-07-19,90,5599.85,1119.97,Payée
FAC-2026-3010,MISS-11034,CLI-149,AG-14,2024-04-06,2024-05-21,30,4178.32,835.66,Payée
FAC-2026-3011,MISS-12810,CLI-128,AG-03,2025-03-01,2025-04-15,45,3236.12,647.22,Payée
FAC-2026-3012,MISS-10487,CLI-156,AG-11,2024-08-20,2024-10-04,60,13497.9,2699.58,En cours
FAC-2026-3013,MISS-11305,CLI-159,AG-20,2025-11-24,2026-01-08,30,12417.72,2483.54,Payée
FAC-2026-3014,MISS-12225,CLI-134,AG-01,2024-07-14,2024-08-28,45,3725.92,745.18,Payée
FAC-2026-3015,MISS-12330,CLI-167,AG-13,2024-10-01,2024-11-15,30,13692.14,2738.43,Payée
FAC-2026-3016,MISS-10898,CLI-154,AG-15,2025-08-16,2025-09-30,30,1914.37,382.87,Payée
FAC-2026-3017,MISS-12480,CLI-126,AG-02,2024-06-07,2024-07-22,90,7972.96,1594.59,Payée
FAC-2026-3018,MISS-12994,CLI-173,AG-14,2025-10-30,2025-12-14,30,7185.01,1437.0,En cours
FAC-2026-3019,MISS-10698,CLI-161,AG-03,2024-03-21,2024-05-05,30,17221.12,3444.22,Payée
FAC-2026-3020,MISS-11109,CLI-106,AG-02,2024-09-17,2024-11-01,60,26322.16,5264.43,Payée
FAC-2026-3021,MISS-10130,CLI-134,AG-02,2025-07-08,2025-08-22,30,4873.5,974.7,Payée
FAC-2026-3022,MISS-11327,CLI-142,AG-16,2025-09-05,2025-10-20,30,13425.63,2685.13,Payée
FAC-2026-3023,MISS-11392,CLI-123,AG-20,2024-04-17,2024-06-01,30,8942.95,1788.59,En cours
FAC-2026-3024,MISS-12414,CLI-171,AG-20,2025-12-07,2026-01-21,45,1223.46,244.69,Payée
FAC-2026-3025,MISS-11183,CLI-139,AG-13,2024-07-04,2024-08-18,45,36519.96,7303.99,Payée
FAC-2026-3026,MISS-11876,CLI-120,AG-21,2025-02-21,2025-04-07,45,1618.18,323.64,En cours
FAC-2026-3027,MISS-10285,CLI-105,AG-03,2026-02-28,2026-04-14,30,2659.3,531.86,Payée
FAC-2026-3028,MISS-12342,CLI-129,AG-20,2024-10-26,2024-12-10,30,7644.26,1528.85,Payée
FAC-2026-3029,MISS-10704,CLI-164,AG-16,2024-10-30,2024-12-14,30,3267.64,653.53,En cours
FAC-2026-3030,MISS-12197,CLI-172,AG-02,2025-02-04,2025-03-21,60,2501.3,500.26,Payée
FAC-2026-3031,MISS-11783,CLI-153,AG-17,2026-06-30,2026-08-14,30,64969.5,12993.9,Payée
FAC-2026-3032,MISS-12517,CLI-141,AG-10,2025-12-11,2026-01-25,45,2269.83,453.97,Payée
FAC-2026-3033,MISS-11189,CLI-149,AG-17,2026-08-17,2026-10-01,30,4173.2,834.64,Payée
FAC-2026-3034,MISS-11310,CLI-160,AG-08,2026-03-18,2026-05-02,45,5390.93,1078.19,Payée
FAC-2026-3035,MISS-12813,CLI-101,AG-13,2024-08-23,2024-10-07,30,9577.87,1915.57,Payée
FAC-2026-3036,MISS-10730,CLI-153,AG-21,2026-05-28,2026-07-12,30,57747.75,11549.55,En cours
FAC-2026-3037,MISS-10242,CLI-116,AG-04,2025-05-24,2025-07-08,90,5008.82,1001.76,Payée
FAC-2026-3038,MISS-12502,CLI-147,AG-10,2024-12-23,2025-02-06,45,4761.04,952.21,Payée
FAC-2026-3039,MISS-11520,CLI-160,AG-20,2025-08-06,2025-09-20,30,88694.14,17738.83,Payée
FAC-2026-3040,MISS-10062,CLI-179,AG-08,2024-12-15,2025-01-29,30,4123.74,824.75,Payée
FAC-2026-3041,MISS-11913,CLI-108,AG-01,2025-03-25,2025-05-09,60,1939.28,387.86,En cours
FAC-2026-3042,MISS-10319,CLI-143,AG-20,2024-09-11,2024-10-26,30,4898.38,979.68,Payée
FAC-2026-3043,MISS-10117,CLI-133,AG-20,2025-02-20,2025-04-06,45,27082.86,5416.57,Payée
FAC-2026-3044,MISS-12140,CLI-100,AG-15,2026-07-10,2026-08-24,45,4007.5,801.5,Payée
FAC-2026-3045,MISS-11705,CLI-110,AG-21,2024-09-01,2024-10-16,30,8412.58,1682.52,Payée
FAC-2026-3046,MISS-11291,CLI-178,AG-16,2024-08-07,2024-09-21,30,10716.29,2143.26,Payée
FAC-2026-3047,MISS-10961,CLI-111,AG-04,2024-07-18,2024-09-01,30,2323.0,464.6,En cours
FAC-2026-3048,MISS-13367,CLI-121,AG-22,2024-08-22,2024-10-06,45,2045.22,409.04,En cours
FAC-2026-3049,MISS-10637,CLI-135,AG-03,2025-10-17,2025-12-01,30,5348.38,1069.68,Payée
FAC-2026-3050,MISS-11288,CLI-117,AG-15,2026-07-09,2026-08-23,60,1209.97,242.0,Payée
FAC-2026-3051,MISS-11573,CLI-112,AG-16,2024-04-24,2024-06-08,45,4409.1,881.82,Payée
FAC-2026-3052,MISS-11598,CLI-107,AG-09,2025-09-07,2025-10-22,30,78743.32,15748.66,Payée
FAC-2026-3053,MISS-10294,CLI-106,AG-16,2024-10-27,2024-12-11,90,27638.78,5527.76,Payée
FAC-2026-3054,MISS-10202,CLI-171,AG-04,2024-04-02,2024-05-17,45,3255.86,651.17,Payée
FAC-2026-3055,MISS-10278,CLI-122,AG-19,2026-04-20,2026-06-04,45,2198.04,439.61,Payée
FAC-2026-3056,MISS-13425,CLI-159,AG-20,2024-03-17,2024-05-01,30,2374.04,474.81,Payée
FAC-2026-3057,MISS-11529,CLI-173,AG-05,2024-06-27,2024-08-11,30,8076.06,1615.21,Payée
FAC-2026-3058,MISS-11554,CLI-162,AG-11,2024-12-30,2025-02-13,30,5620.49,1124.1,Payée
FAC-2026-3059,MISS-10130,CLI-134,AG-02,2025-07-08,2025-08-22,30,4873.5,974.7,En cours
FAC-2026-3060,MISS-11861,CLI-134,AG-05,2025-08-20,2025-10-04,30,9007.92,1801.58,Payée
FAC-2026-3061,MISS-11065,CLI-177,AG-22,2025-06-04,2025-07-19,45,17504.52,3500.9,En cours
FAC-2026-3062,MISS-12295,CLI-164,AG-04,2025-09-29,2025-11-13,60,6431.89,1286.38,Payée
FAC-2026-3063,MISS-13061,CLI-145,AG-06,2024-02-22,2024-04-07,45,4333.82,866.76,Payée
FAC-2026-3064,MISS-10023,CLI-175,AG-17,2025-05-19,2025-07-03,45,78638.52,15727.7,Payée
FAC-2026-3065,MISS-10705,CLI-158,AG-06,2025-12-08,2026-01-22,45,2345.92,469.18,Payée
FAC-2026-3066,MISS-11125,CLI-177,AG-05,2024-04-26,2024-06-10,30,19203.78,3840.76,Payée
FAC-2026-3067,MISS-12842,CLI-112,AG-10,2024-08-04,2024-09-18,45,2913.16,582.63,Payée
FAC-2026-3068,MISS-10409,CLI-119,AG-11,2026-07-08,2026-08-22,30,4700.94,940.19,Payée
FAC-2026-3069,MISS-10429,CLI-160,AG-01,2025-07-28,2025-09-11,30,5081.62,1016.32,Payée
FAC-2026-3070,MISS-11516,CLI-153,AG-08,2024-07-07,2024-08-21,30,5816.95,1163.39,Payée
FAC-2026-3071,MISS-13259,CLI-119,AG-19,2026-03-02,2026-04-16,30,27580.78,5516.16,Payée
FAC-2026-3072,MISS-11379,CLI-149,AG-14,2024-03-01,2024-04-15,30,91193.24,18238.65,Payée
FAC-2026-3073,MISS-11463,CLI-104,AG-08,2024-05-09,2024-06-23,60,22119.1,4423.82,Payée
FAC-2026-3074,MISS-12347,CLI-124,AG-17,2025-05-11,2025-06-25,30,3964.73,792.95,Payée
FAC-2026-3075,MISS-13200,CLI-178,AG-10,2024-06-29,2024-08-13,45,5128.2,1025.64,Payée
FAC-2026-3076,MISS-13212,CLI-145,AG-22,2024-03-31,2024-05-15,30,42769.63,8553.93,Payée
FAC-2026-3077,MISS-12851,CLI-142,AG-10,2024-05-23,2024-07-07,30,2782.84,556.57,Payée
FAC-2026-3078,MISS-12573,CLI-103,AG-18,2024-03-02,2024-04-16,90,12636.86,2527.37,Payée
FAC-2026-3079,MISS-12098,CLI-111,AG-07,2024-12-22,2025-02-05,30,8180.46,1636.09,En cours
FAC-2026-3080,MISS-13307,CLI-119,AG-22,2026-05-02,2026-06-16,60,3407.68,681.54,Payée
FAC-2026-3081,MISS-12159,CLI-157,AG-08,2026-03-27,2026-05-11,90,1879.82,375.96,Payée
FAC-2026-3082,MISS-11813,CLI-152,AG-19,2024-07-23,2024-09-06,30,2490.0,498.0,Payée
FAC-2026-3083,MISS-10335,CLI-148,AG-16,2025-10-09,2025-11-23,30,2442.08,488.42,Payée
FAC-2026-3084,MISS-12058,CLI-153,AG-21,2024-07-15,2024-08-29,30,8975.18,1795.04,Payée
FAC-2026-3085,MISS-10917,CLI-121,AG-20,2025-02-18,2025-04-04,30,4358.34,871.67,Payée
FAC-2026-3086,MISS-10514,CLI-121,AG-03,2025-05-05,2025-06-19,45,22833.8,4566.76,En retard (Litige)
FAC-2026-3087,MISS-12134,CLI-112,AG-06,2024-11-05,2024-12-20,30,3307.1,661.42,Payée
FAC-2026-3088,MISS-12700,CLI-130,AG-18,2024-12-15,2025-01-29,30,5295.22,1059.04,Payée
FAC-2026-3089,MISS-10277,CLI-176,AG-10,2025-08-07,2025-09-21,60,1351.71,270.34,Payée
FAC-2026-3090,MISS-10749,CLI-179,AG-15,2025-01-22,2025-03-08,30,7381.53,1476.31,Payée
FAC-2026-3091,MISS-12559,CLI-160,AG-06,2025-11-29,2026-01-13,30,3209.8,641.96,Payée
FAC-2026-3092,MISS-13070,CLI-104,AG-05,2026-06-21,2026-08-05,30,5626.74,1125.35,Payée
FAC-2026-3093,MISS-10279,CLI-116,AG-16,2025-08-17,2025-10-01,60,20743.08,4148.62,Payée
FAC-2026-3094,MISS-12294,CLI-104,AG-09,2025-04-01,2025-05-16,90,4304.96,860.99,En retard (Litige)
FAC-2026-3095,MISS-12276,CLI-100,AG-14,2024-11-16,2024-12-31,30,80107.29,16021.46,Payée
FAC-2026-3096,MISS-10625,CLI-131,AG-13,2024-09-10,2024-10-25,60,29716.84,5943.37,Payée
FAC-2026-3097,MISS-12962,CLI-169,AG-12,2024-08-04,2024-09-18,30,7913.21,1582.64,Payée
FAC-2026-3098,MISS-12770,CLI-140,AG-14,2024-05-27,2024-07-11,30,2021.69,404.34,Payée
FAC-2026-3099,MISS-10498,CLI-144,AG-06,2024-08-31,2024-10-15,30,32362.75,6472.55,Payée
FAC-2026-3100,MISS-10227,CLI-100,AG-12,2025-03-26,2025-05-10,45,21150.6,4230.12,Payée
FAC-2026-3101,MISS-10456,CLI-116,AG-20,2025-12-24,2026-02-07,30,1211.18,242.24,Payée
FAC-2026-3102,MISS-11338,CLI-162,AG-05,2024-10-09,2024-11-23,30,31142.64,6228.53,Payée
FAC-2026-3103,MISS-11020,CLI-164,AG-08,2024-05-29,2024-07-13,60,2951.6,590.32,Payée
FAC-2026-3104,MISS-11002,CLI-134,AG-21,2026-03-23,2026-05-07,30,7769.56,1553.91,En cours
FAC-2026-3105,MISS-12254,CLI-124,AG-22,2025-02-04,2025-03-21,45,3081.1,616.22,En cours
FAC-2026-3106,MISS-12327,CLI-134,AG-02,2025-05-14,2025-06-28,30,6645.72,1329.14,Payée
FAC-2026-3107,MISS-11577,CLI-122,AG-01,2024-04-27,2024-06-11,45,57121.2,11424.24,Payée
FAC-2026-3108,MISS-13269,CLI-132,AG-10,2026-06-13,2026-07-28,120,77002.18,15400.44,Payée
FAC-2026-3109,MISS-12363,CLI-113,AG-19,2025-05-20,2025-07-04,30,8477.16,1695.43,Payée
FAC-2026-3110,MISS-11865,CLI-103,AG-06,2025-04-08,2025-05-23,30,9198.48,1839.7,En cours
FAC-2026-3111,MISS-12033,CLI-131,AG-18,2024-06-20,2024-08-04,30,10479.54,2095.91,En retard (Litige)
FAC-2026-3112,MISS-11153,CLI-111,AG-01,2026-07-12,2026-08-26,30,1053.03,210.6,Payée
FAC-2026-3113,MISS-11651,CLI-113,AG-20,2024-11-20,2025-01-04,90,7977.16,1595.43,Payée
FAC-2026-3114,MISS-10004,CLI-129,AG-15,2026-02-02,2026-03-19,30,60420.08,12084.02,En cours
FAC-2026-3115,MISS-12220,CLI-136,AG-12,2025-07-19,2025-09-02,45,9429.11,1885.82,Payée
FAC-2026-3116,MISS-11687,CLI-117,AG-11,2024-10-22,2024-12-06,30,13215.14,2643.03,Payée
FAC-2026-3117,MISS-11531,CLI-135,AG-03,2026-08-09,2026-09-23,30,6190.07,1238.01,Payée
FAC-2026-3118,MISS-11108,CLI-161,AG-03,2025-11-11,2025-12-26,45,31670.98,6334.2,Payée
FAC-2026-3119,MISS-13145,CLI-128,AG-05,2024-05-31,2024-07-15,30,69099.02,13819.8,Payée
FAC-2026-3120,MISS-10191,CLI-122,AG-02,2024-05-19,2024-07-03,30,14401.26,2880.25,Payée
FAC-2026-3121,MISS-10522,CLI-124,AG-02,2025-05-25,2025-07-09,60,4330.27,866.06,En cours
FAC-2026-3122,MISS-10199,CLI-152,AG-10,2026-05-16,2026-06-30,45,1860.31,372.06,Payée
FAC-2026-3123,MISS-12621,CLI-140,AG-05,2024-11-13,2024-12-28,30,55140.76,11028.15,Payée
FAC-2026-3124,MISS-13173,CLI-159,AG-20,2025-03-26,2025-05-10,45,2116.98,423.4,Payée
FAC-2026-3125,MISS-13136,CLI-128,AG-05,2024-02-27,2024-04-12,30,4590.39,918.08,Payée
FAC-2026-3126,MISS-10584,CLI-167,AG-20,2025-08-30,2025-10-14,45,72120.22,14424.04,En retard (Litige)
FAC-2026-3127,MISS-10867,CLI-113,AG-14,2024-06-22,2024-08-06,30,7268.01,1453.6,Payée
FAC-2026-3128,MISS-13207,CLI-152,AG-10,2025-12-19,2026-02-02,60,13828.88,2765.78,Payée
FAC-2026-3129,MISS-10809,CLI-137,AG-18,2025-09-22,2025-11-06,30,23555.22,4711.04,Payée
FAC-2026-3130,MISS-11605,CLI-115,AG-12,2026-07-08,2026-08-22,30,21962.11,4392.42,Payée
FAC-2026-3131,MISS-11503,CLI-128,AG-06,2026-09-04,2026-10-19,30,23048.11,4609.62,En cours
FAC-2026-3132,MISS-12877,CLI-178,AG-08,2026-03-25,2026-05-09,30,66286.37,13257.27,Payée
FAC-2026-3133,MISS-10856,CLI-121,AG-22,2026-01-10,2026-02-24,45,21920.92,4384.18,En cours
FAC-2026-3134,MISS-11942,CLI-123,AG-07,2024-04-12,2024-05-27,30,30386.22,6077.24,Payée
FAC-2026-3135,MISS-12328,CLI-131,AG-21,2025-07-29,2025-09-12,30,16405.31,3281.06,Payée
FAC-2026-3136,MISS-11505,CLI-155,AG-10,2024-06-23,2024-08-07,45,8621.72,1724.34,Payée
FAC-2026-3137,MISS-11319,CLI-134,AG-06,2026-05-15,2026-06-29,30,40586.32,8117.26,Payée
FAC-2026-3138,MISS-12899,CLI-169,AG-07,2026-06-28,2026-08-12,45,29084.04,5816.81,Payée
FAC-2026-3139,MISS-13182,CLI-151,AG-02,2026-06-20,2026-08-04,45,27784.74,5556.95,Payée
FAC-2026-3140,MISS-10852,CLI-149,AG-05,2025-01-30,2025-03-16,30,1471.36,294.27,Payée
FAC-2026-3141,MISS-10149,CLI-164,AG-17,2025-11-20,2026-01-04,45,9189.38,1837.88,Payée
FAC-2026-3142,MISS-10962,CLI-130,AG-01,2026-06-12,2026-07-27,30,7438.04,1487.61,Payée
FAC-2026-3143,MISS-13414,CLI-120,AG-21,2026-08-08,2026-09-22,90,53597.76,10719.55,Payée
FAC-2026-3144,MISS-11057,CLI-149,AG-07,2024-04-16,2024-05-31,90,5106.11,1021.22,Payée
FAC-2026-3145,MISS-11681,CLI-107,AG-21,2024-02-27,2024-04-12,45,87623.39,17524.68,Payée
FAC-2026-3146,MISS-10844,CLI-159,AG-09,2026-08-21,2026-10-05,30,28954.92,5790.98,Payée
FAC-2026-3147,MISS-10621,CLI-170,AG-03,2026-05-30,2026-07-14,30,5413.51,1082.7,Payée
FAC-2026-3148,MISS-12892,CLI-145,AG-12,2025-06-23,2025-08-07,45,37785.2,7557.04,Payée
FAC-2026-3149,MISS-11654,CLI-170,AG-07,2026-03-16,2026-04-30,45,2677.12,535.43,Payée
FAC-2026-3150,MISS-10835,CLI-119,AG-17,2026-08-11,2026-09-25,120,18325.46,3665.09,Payée
FAC-2026-3151,MISS-12676,CLI-131,AG-17,2025-08-24,2025-10-08,30,63761.41,12752.28,Payée
FAC-2026-3152,MISS-13298,CLI-155,AG-19,2025-04-03,2025-05-18,45,3484.18,696.84,En cours
FAC-2026-3153,MISS-12841,CLI-103,AG-16,2026-07-26,2026-09-09,60,1295.1,259.02,En cours
FAC-2026-3154,MISS-11066,CLI-103,AG-03,2024-07-26,2024-09-09,30,35900.0,7180.0,Payée
FAC-2026-3155,MISS-10808,CLI-149,AG-03,2026-03-21,2026-05-05,30,2363.09,472.62,Payée
FAC-2026-3156,MISS-13068,CLI-138,AG-14,2024-04-30,2024-06-14,45,3911.35,782.27,Payée
FAC-2026-3157,MISS-12186,CLI-147,AG-10,2026-06-17,2026-08-01,30,2339.76,467.95,Payée
FAC-2026-3158,MISS-12486,CLI-145,AG-17,2024-09-29,2024-11-13,60,37077.52,7415.51,Payée
FAC-2026-3159,MISS-10116,CLI-154,AG-12,2024-09-09,2024-10-24,30,16428.8,3285.76,Payée
FAC-2026-3160,MISS-12351,CLI-154,AG-03,2026-04-13,2026-05-28,90,29509.94,5901.99,En cours
FAC-2026-3161,MISS-10721,CLI-177,AG-06,2025-01-03,2025-02-17,30,52311.17,10462.23,Payée
FAC-2026-3162,MISS-10396,CLI-108,AG-07,2026-02-25,2026-04-11,90,7689.48,1537.9,Payée
FAC-2026-3163,MISS-10143,CLI-119,AG-16,2024-05-03,2024-06-17,30,57781.95,11556.39,Payée
FAC-2026-3164,MISS-10358,CLI-136,AG-02,2026-06-27,2026-08-11,30,70327.74,14065.55,En retard (Litige)
FAC-2026-3165,MISS-11332,CLI-158,AG-12,2026-08-14,2026-09-28,45,1981.65,396.33,En cours
FAC-2026-3166,MISS-10595,CLI-108,AG-09,2024-05-22,2024-07-06,30,6263.93,1252.79,Payée
FAC-2026-3167,MISS-10254,CLI-119,AG-01,2025-01-24,2025-03-10,45,18590.7,3718.14,Payée
FAC-2026-3168,MISS-10404,CLI-160,AG-04,2026-05-21,2026-07-05,30,30005.9,6001.18,Payée
FAC-2026-3169,MISS-11550,CLI-103,AG-10,2024-02-16,2024-04-01,45,14863.52,2972.7,En cours
FAC-2026-3170,MISS-11937,CLI-131,AG-17,2026-04-12,2026-05-27,30,1129.38,225.88,Payée
FAC-2026-3171,MISS-10034,CLI-128,AG-19,2026-06-19,2026-08-03,60,2346.98,469.4,Payée
FAC-2026-3172,MISS-11941,CLI-107,AG-06,2026-07-24,2026-09-07,30,5612.32,1122.46,Payée
FAC-2026-3173,MISS-12853,CLI-162,AG-09,2026-06-03,2026-07-18,45,44056.54,8811.31,Payée
FAC-2026-3174,MISS-12746,CLI-148,AG-22,2025-04-24,2025-06-08,45,2081.4,416.28,Payée
FAC-2026-3175,MISS-10689,CLI-110,AG-13,2026-05-13,2026-06-27,30,29015.74,5803.15,Payée
FAC-2026-3176,MISS-12428,CLI-101,AG-12,2024-10-26,2024-12-10,30,10678.65,2135.73,En cours
FAC-2026-3177,MISS-10332,CLI-149,AG-21,2024-05-10,2024-06-24,60,5780.8,1156.16,En cours
FAC-2026-3178,MISS-12107,CLI-172,AG-02,2024-08-27,2024-10-11,30,25932.33,5186.47,Payée
FAC-2026-3179,MISS-12046,CLI-113,AG-22,2024-08-08,2024-09-22,30,5086.44,1017.29,Payée
FAC-2026-3180,MISS-11732,CLI-129,AG-09,2025-03-08,2025-04-22,60,27438.76,5487.75,Payée
FAC-2026-3181,MISS-10507,CLI-143,AG-12,2025-02-02,2025-03-19,30,8007.9,1601.58,Payée
FAC-2026-3182,MISS-10441,CLI-114,AG-16,2024-02-22,2024-04-07,30,33874.54,6774.91,En retard (Litige)
FAC-2026-3183,MISS-11662,CLI-135,AG-05,2025-12-22,2026-02-05,30,89993.34,17998.67,Payée
FAC-2026-3184,MISS-12492,CLI-178,AG-11,2024-10-26,2024-12-10,30,13379.32,2675.86,Payée
FAC-2026-3185,MISS-13376,CLI-168,AG-06,2025-12-22,2026-02-05,60,6227.6,1245.52,Payée
FAC-2026-3186,MISS-11491,CLI-163,AG-10,2025-07-19,2025-09-02,30,5071.64,1014.33,Payée
FAC-2026-3187,MISS-10373,CLI-178,AG-04,2024-03-13,2024-04-27,30,15456.54,3091.31,Payée
FAC-2026-3188,MISS-10251,CLI-148,AG-10,2024-09-16,2024-10-31,30,3418.68,683.74,Payée
FAC-2026-3189,MISS-10468,CLI-107,AG-01,2025-03-06,2025-04-20,30,6496.9,1299.38,En retard (Litige)
FAC-2026-3190,MISS-12451,CLI-116,AG-07,2025-08-19,2025-10-03,45,4241.42,848.28,Payée
FAC-2026-3191,MISS-11473,CLI-163,AG-10,2025-06-21,2025-08-05,30,3622.48,724.5,Payée
FAC-2026-3192,MISS-11562,CLI-130,AG-13,2025-08-20,2025-10-04,45,1548.1,309.62,Payée
FAC-2026-3193,MISS-13213,CLI-114,AG-22,2025-11-20,2026-01-04,60,3470.52,694.1,Payée
FAC-2026-3194,MISS-10404,CLI-160,AG-04,2026-05-21,2026-07-05,30,30005.9,6001.18,En cours
FAC-2026-3195,MISS-11299,CLI-114,AG-17,2025-03-20,2025-05-04,45,14361.06,2872.21,En cours
FAC-2026-3196,MISS-11544,CLI-170,AG-02,2025-05-25,2025-07-09,30,7474.78,1494.96,Payée
FAC-2026-3197,MISS-12835,CLI-133,AG-01,2024-10-18,2024-12-02,30,26558.65,5311.73,Payée
FAC-2026-3198,MISS-12169,CLI-136,AG-06,2026-05-12,2026-06-26,45,10804.57,2160.91,Payée
FAC-2026-3199,MISS-10336,CLI-102,AG-18,2026-07-08,2026-08-22,45,5391.94,1078.39,Payée
FAC-2026-3200,MISS-12792,CLI-150,AG-17,2026-04-28,2026-06-12,120,8376.07,1675.21,Payée
FAC-2026-3201,MISS-12597,CLI-128,AG-10,2025-10-31,2025-12-15,30,19482.06,3896.41,Payée
FAC-2026-3202,MISS-10373,CLI-178,AG-04,2024-03-13,2024-04-27,30,15456.54,3091.31,En cours
FAC-2026-3203,MISS-12600,CLI-179,AG-10,2026-04-27,2026-06-11,60,27118.84,5423.77,En retard (Litige)
FAC-2026-3204,MISS-10858,CLI-176,AG-02,2024-02-11,2024-03-27,30,3155.88,631.18,Payée
FAC-2026-3205,MISS-10999,CLI-160,AG-14,2025-07-12,2025-08-26,60,24971.36,4994.27,Payée
FAC-2026-3206,MISS-10354,CLI-112,AG-22,2026-07-28,2026-09-11,60,5274.78,1054.96,Payée
FAC-2026-3207,MISS-11515,CLI-124,AG-22,2024-08-07,2024-09-21,45,26693.1,5338.62,Payée
FAC-2026-3208,MISS-11990,CLI-174,AG-09,2025-08-19,2025-10-03,30,1967.27,393.45,Payée
FAC-2026-3209,MISS-11300,CLI-106,AG-18,2025-10-31,2025-12-15,30,27387.4,5477.48,Payée
FAC-2026-3210,MISS-11786,CLI-141,AG-08,2024-09-10,2024-10-25,30,3735.12,747.02,Payée
FAC-2026-3211,MISS-11294,CLI-176,AG-09,2024-07-21,2024-09-04,45,5354.36,1070.87,Payée
FAC-2026-3212,MISS-11339,CLI-143,AG-01,2025-03-05,2025-04-19,30,20719.12,4143.82,Payée
FAC-2026-3213,MISS-12013,CLI-162,AG-09,2025-03-20,2025-05-04,45,45082.25,9016.45,Payée
